STATE,COUNTY,MONTH,DAY,HOUR,MINUTE,DAY_WEEK,ST_CASE,CITY
13,43,9,1,22,22,6,130917,0
13,45,9,1,17,17,6,130918,0
13,113,9,4,7,17,2,130919,0
13,133,9,4,19,9,2,130920,0
13,157,9,5,10,6,3,130921,0
13,151,9,6,12,59,4,130922,0
13,45,9,8,16,2,6,130923,0
13,67,9,8,10,24,6,130924,0
13,89,9,8,21,21,6,130925,0
13,269,9,8,18,20,6,130926,810
13,321,9,8,17,25,6,130927,0
13,121,9,9,16,12,7,130928,4790
13,237,9,9,20,6,7,130929,1930
13,71,9,10,21,33,1,130930,0
13,195,9,10,6,55,1,130931,0
13,111,9,11,10,29,2,130932,0
13,171,9,13,16,56,4,130933,0
13,189,9,13,1,0,4,130934,0
13,191,9,13,10,54,4,130935,0
13,293,9,13,6,49,4,130936,0
13,7,9,15,2,19,6,130937,0
13,89,9,15,4,19,6,130938,0
13,215,9,15,15,16,6,130939,1280
13,235,9,15,20,53,6,130940,0
13,29,9,16,1,45,7,130941,0
13,117,9,16,9,48,7,130942,0
13,121,9,16,22,47,7,130943,280
13,129,9,16,23,2,7,130944,0
13,181,9,16,4,40,7,130945,0
13,185,9,16,23,12,7,130946,0
13,121,9,17,0,18,1,130947,280
13,143,9,17,5,10,1,130948,0
13,223,9,19,8,36,3,130949,0
13,121,9,20,14,59,4,130950,280
13,157,9,21,8,20,5,130951,0
13,179,9,21,20,42,5,130952,0
13,289,9,22,13,13,6,130953,0
13,159,9,23,20,51,7,130954,0
13,179,9,23,21,12,7,130955,5772
13,135,9,24,8,12,1,130956,0
13,145,9,24,18,28,1,130957,0
13,205,9,27,11,18,4,130959,0
13,291,9,27,21,10,4,130960,0
13,185,9,28,1,39,5,130961,0
13,215,9,29,18,42,6,130962,1280
13,135,10,4,13,18,4,130963,0
13,247,4,22,22,34,7,130964,0
13,247,6,11,13,43,1,130965,0
13,247,8,22,19,9,3,130966,0
13,21,8,28,22,37,2,130967,3390
13,67,9,9,8,37,7,130968,0
13,27,9,15,16,11,6,130969,4530
13,121,9,21,9,53,5,130970,0
13,67,9,23,19,52,7,130971,0
13,159,9,24,15,14,1,130972,3730
13,233,9,24,16,24,1,130973,0
13,67,9,25,0,32,2,130974,4490
13,67,9,26,9,58,3,130975,0
13,77,9,26,12,11,3,130976,0
13,245,9,26,22,6,3,130977,0
13,243,9,27,18,52,4,130978,0
13,255,9,27,4,28,4,130979,2510
13,67,9,28,20,54,5,130980,0
13,299,9,29,8,51,6,130981,5850
13,121,10,1,4,36,1,130982,0
13,31,10,2,16,36,2,130983,0
13,35,10,2,17,53,2,130984,0
13,67,10,3,12,57,3,130985,0
13,145,10,3,0,36,3,130986,0
13,157,10,3,14,1,3,130987,0
13,181,10,3,19,37,3,130988,0
13,225,10,3,21,8,3,130989,0
13,225,10,3,22,10,3,130990,0
13,115,10,4,18,51,4,130991,4760
13,163,10,4,8,49,4,130992,0
13,245,10,4,7,58,4,130993,310
13,275,10,5,10,39,5,130994,1330
13,49,10,6,12,55,6,130995,0
13,211,10,6,6,56,6,130996,0
13,303,10,6,17,0,6,130997,4880
13,233,10,7,22,10,7,130998,0
13,71,10,8,17,19,1,130999,0
13,297,10,8,4,32,1,131000,3710
13,13,10,9,10,55,2,131001,0
13,59,10,10,17,29,3,131002,270
13,217,10,11,13,18,4,131003,0
13,33,10,12,11,8,5,131004,0
13,77,10,12,8,42,5,131005,0
13,87,10,12,23,18,5,131006,0
13,139,10,12,16,39,5,131007,0
13,175,10,12,15,42,5,131008,0
13,279,10,12,6,44,5,131009,0
13,15,10,13,21,32,6,131010,0
13,75,10,13,18,35,6,131011,0
13,77,10,13,20,53,6,131012,0
13,199,10,13,22,57,6,131013,0
13,119,10,14,7,55,7,131014,0
13,63,10,15,23,30,1,131015,0
13,117,10,15,2,8,1,131016,0
13,175,10,15,16,13,1,131017,0
13,187,10,15,4,0,1,131018,0
13,243,10,15,23,40,1,131019,0
13,185,10,17,12,32,3,131020,0
13,253,10,18,16,32,4,131021,0
13,159,10,19,21,21,5,131022,0
13,1,10,20,20,18,6,131023,440
13,173,10,21,8,49,7,131024,0
13,275,10,21,1,7,7,131025,0
13,321,10,21,21,0,7,131026,0
13,89,2,22,20,1,3,131027,0
13,63,6,2,22,25,6,131028,0
13,21,6,18,0,23,1,131029,0
13,121,6,18,15,34,1,131030,280
13,257,6,28,20,2,4,131031,0
13,89,6,30,21,28,6,131032,1750
13,151,7,15,16,1,7,131033,0
13,9,7,21,22,45,6,131034,3620
13,151,8,2,22,23,4,131035,0
13,89,8,3,1,34,5,131036,0
13,77,8,7,14,58,2,131037,3950
13,113,8,11,18,8,6,131038,0
13,21,8,13,4,20,1,131039,3390
13,223,8,28,7,39,2,131040,0
13,139,8,31,23,2,5,131041,0
13,121,9,1,20,5,6,131042,0
13,63,9,24,9,4,1,131043,0
13,151,9,24,1,56,1,131044,0
13,299,9,28,3,0,5,131045,0
13,21,9,30,19,51,7,131046,3390
13,115,10,2,3,34,2,131047,0
13,9,10,4,7,26,4,131048,3620
13,195,10,11,15,22,4,131049,0
13,89,10,12,17,20,5,131050,0
13,111,10,12,20,0,5,131051,0
13,115,10,15,13,27,1,131052,0
13,115,10,17,7,56,3,131053,0
13,69,10,19,6,7,5,131054,0
13,45,10,20,16,4,6,131055,0
13,89,10,21,20,55,7,131056,0
13,135,10,21,3,13,7,131057,1810
13,207,10,21,0,56,7,131058,0
13,49,10,22,13,4,1,131059,0
13,89,10,22,19,18,1,131060,0
13,89,10,22,22,56,1,131061,0
13,213,10,22,5,30,1,131062,0
13,119,10,23,20,5,2,131063,0
13,245,10,23,18,22,2,131064,310
13,65,10,24,18,18,3,131065,0
13,89,10,24,19,20,3,131066,0
13,121,10,24,23,25,3,131067,280
13,215,10,24,1,34,3,131068,1280
13,115,10,25,9,23,4,131069,0
13,215,10,25,15,35,4,131070,1280
13,245,10,25,1,24,4,131071,310
13,213,10,26,20,8,5,131072,0
13,285,10,26,3,39,5,131073,0
13,55,10,27,6,45,6,131074,0
13,73,10,27,20,43,6,131075,0
13,89,10,27,16,20,6,131076,0
13,121,10,27,2,35,6,131077,280
13,233,10,27,99,99,6,131078,0
13,69,10,28,3,37,7,131079,0
13,243,10,28,16,17,7,131080,0
13,319,10,28,20,9,7,131081,0
13,21,10,29,5,23,1,131082,3390
13,77,10,29,2,15,1,131083,0
13,139,10,29,99,99,1,131084,2285
13,21,10,31,23,27,3,131085,0
13,227,10,31,20,10,3,131086,0
13,135,11,1,19,47,4,131087,0
13,135,11,1,12,21,4,131088,0
13,285,11,1,7,47,4,131089,0
13,15,11,3,4,30,6,131090,0
13,15,11,3,12,54,6,131091,0
13,31,11,3,18,45,6,131092,0
13,47,11,4,12,43,7,131093,0
13,105,11,4,6,34,7,131094,0
13,261,11,4,99,99,7,131095,0
13,157,11,5,18,22,1,131096,0
13,71,11,6,19,30,2,131097,0
13,77,11,7,9,48,3,131098,0
13,227,11,7,16,20,3,131099,0
13,267,11,7,21,50,3,131100,0
13,317,11,7,8,35,3,131101,0
13,121,11,9,3,39,5,131102,280
13,127,11,9,23,45,5,131103,0
13,319,11,9,15,4,5,131104,0
13,143,11,11,13,15,7,131105,0
13,223,7,6,18,48,5,131106,2740
13,175,7,9,19,50,1,131107,1848
13,153,7,23,14,23,1,131108,0
13,51,7,24,15,38,2,131109,4910
13,51,7,25,19,20,3,131110,553
13,59,7,28,6,58,6,131111,270
13,313,7,30,19,56,1,131112,0
13,313,8,1,1,8,3,131113,0
13,313,8,19,2,50,7,131114,0
13,151,9,6,12,56,4,131115,0
13,241,9,6,8,50,4,131116,1170
13,121,9,21,9,16,5,131117,4790
13,53,9,22,14,10,6,131118,0
13,121,9,28,13,11,5,131119,1900
13,217,9,29,18,8,6,131120,0
13,67,10,6,14,29,6,131121,0
13,121,10,8,6,54,1,131122,1900
13,151,10,9,18,3,2,131123,0
13,151,10,16,17,33,2,131124,0
13,309,10,20,9,15,6,131125,0
13,121,10,25,20,7,4,131126,0
13,153,10,26,6,10,5,131127,0
13,247,10,27,18,24,6,131128,0
13,135,10,29,2,54,1,131129,3990
13,33,10,31,13,7,3,131130,0
13,67,11,2,5,14,5,131131,3440
13,67,11,2,6,58,5,131132,0
13,67,11,3,17,13,6,131133,0
13,87,11,3,23,10,6,131134,370
13,123,11,3,22,57,6,131135,0
13,83,11,6,13,1,2,131136,0
13,297,11,6,7,30,2,131137,0
13,67,11,7,15,25,3,131138,0
13,227,11,7,16,30,3,131139,0
13,227,11,7,19,15,3,131140,0
13,245,11,7,19,43,3,131141,310
13,81,11,8,12,23,4,131142,0
13,103,11,8,6,40,4,131143,0
13,57,11,9,1,40,5,131144,0
13,63,11,9,20,20,5,131145,0
13,3,11,10,12,50,6,131146,0
13,121,11,10,4,59,6,131147,0
13,103,11,11,23,56,7,131148,0
13,67,11,12,1,50,1,131149,0
13,121,11,12,19,36,1,131150,280
13,135,11,12,13,16,1,131151,0
13,155,11,12,0,1,1,131152,0
13,317,11,12,17,38,1,131153,0
13,67,11,14,15,33,3,131154,0
13,121,11,14,5,52,3,131155,0
13,217,11,14,18,36,3,131156,0
13,215,11,16,19,49,5,131157,1280
13,47,11,17,7,27,6,131158,0
13,287,11,17,3,45,6,131159,0
13,89,11,18,4,31,7,131160,0
13,89,11,18,21,11,7,131161,0
13,241,11,18,0,5,7,131162,0
13,57,11,19,15,2,1,131163,920
13,135,11,19,15,46,1,131164,0
13,141,11,19,15,45,1,131165,0
13,259,11,19,23,33,1,131166,0
13,207,11,19,21,41,1,131167,0
13,257,11,20,16,38,2,131168,5530
13,69,11,21,15,7,3,131169,0
13,135,11,21,3,34,3,131170,3158
13,103,11,22,15,55,4,131171,0
13,31,11,23,15,37,5,131172,0
13,119,11,24,21,50,6,131173,0
13,279,11,24,2,30,6,131174,3340
13,225,11,25,11,5,7,131175,0
13,289,11,26,22,18,1,131176,0
13,287,11,27,8,24,2,131177,0
13,255,12,1,15,0,6,131178,0
13,261,12,1,9,35,6,131180,0
13,121,12,2,5,40,7,131181,280
13,135,12,2,23,20,7,131182,0
13,121,12,3,2,30,1,131183,280
13,121,12,5,9,8,3,131184,280
13,89,3,24,23,45,6,131185,0
13,313,5,14,16,38,1,131186,0
13,139,5,17,9,13,4,131187,4100
13,89,6,29,22,11,5,131188,0
13,139,7,16,21,55,1,131189,0
13,89,8,18,14,55,6,131190,0
13,135,8,28,16,26,2,131191,0
13,89,9,2,21,12,7,131192,0
13,313,9,3,17,36,1,131193,0
13,139,9,15,6,1,6,131194,0
13,51,9,22,22,0,6,131195,4910
13,153,9,22,7,31,6,131196,5790
13,121,9,24,1,23,1,131197,280
13,263,9,24,4,57,1,131198,0
13,89,9,28,10,20,5,131199,0
13,89,9,30,10,20,7,131200,0
13,89,9,30,14,53,7,131201,0
13,9,10,5,14,24,5,131202,3620
13,121,10,5,19,20,5,131203,280
13,293,10,13,20,1,6,131204,5450
13,89,10,15,0,43,1,131205,0
13,121,10,18,7,12,4,131206,4790
13,89,10,30,13,29,2,131207,0
13,313,11,2,8,48,5,131208,0
13,121,11,5,20,21,1,131209,4790
13,255,11,6,11,22,2,131210,2510
13,67,11,10,18,27,6,131211,0
13,51,11,11,21,57,7,131212,4910
13,71,11,13,18,17,2,131213,3800
13,95,11,18,4,50,7,131214,0
13,245,11,20,5,19,2,131215,310
13,223,11,22,18,13,4,131216,0
13,67,11,24,22,26,6,131217,0
13,121,11,25,5,28,7,131218,0
13,67,11,26,5,25,1,131219,0
13,245,11,27,22,31,2,131220,2670
13,135,11,28,17,36,3,131221,5080
13,179,11,30,99,99,5,131222,0
13,191,11,30,22,20,5,131223,0
13,289,12,2,16,33,7,131224,0
13,289,12,3,3,42,1,131225,0
13,55,12,4,20,40,2,131226,0
13,69,12,6,23,59,4,131228,0
13,217,12,6,17,37,4,131229,0
13,219,12,6,19,55,4,131230,0
13,121,12,7,12,5,5,131231,0
13,121,12,7,7,10,5,131232,280
13,301,12,7,16,7,5,131233,0
13,57,12,8,1,40,6,131234,0
13,69,12,8,13,44,6,131235,0
13,121,12,9,23,30,7,131236,280
13,177,12,9,22,45,7,131237,0
13,215,12,9,11,15,7,131238,1280
13,75,12,10,1,59,1,131239,0
13,135,12,10,12,45,1,131240,0
13,33,12,11,6,46,2,131241,0
13,209,12,11,13,2,2,131242,60
13,73,12,12,7,26,3,131243,0
13,57,12,14,6,48,5,131244,0
13,139,12,14,10,21,5,131245,0
13,15,12,15,0,50,6,131246,0
13,149,12,15,6,20,6,131247,0
13,161,12,15,22,0,6,131248,0
13,251,12,15,9,30,6,131249,0
13,45,12,16,15,4,7,131250,0
13,145,12,16,8,33,7,131251,0
13,291,12,16,11,36,7,131252,0
13,31,12,17,19,55,1,131253,0
13,59,12,17,1,1,1,131254,270
13,97,12,18,19,28,2,131255,0
13,105,12,18,12,22,2,131256,0
13,135,12,19,2,30,3,131257,0
13,31,12,21,17,48,5,131259,0
13,153,12,22,12,2,6,131260,4340
13,279,12,22,2,27,6,131261,0
13,63,12,24,3,40,1,131262,0
13,189,12,25,13,8,2,131263,5470
13,135,12,2,7,33,7,131264,0
13,295,4,3,20,50,2,131265,3040
13,211,6,23,17,21,6,131266,3400
13,121,7,23,21,35,1,131267,0
13,63,8,24,23,50,5,131268,0
13,89,8,28,2,7,2,131269,1060
13,51,9,1,7,44,6,131270,4910
13,185,9,25,7,49,2,131271,0
13,121,9,30,2,20,7,131272,0
13,305,9,30,23,28,7,131273,2960
13,51,10,23,20,13,2,131274,553
13,89,10,25,23,20,4,131275,0
13,93,10,26,6,44,5,131276,5720
13,127,10,30,14,41,2,131277,0
13,135,11,13,22,24,2,131278,5080
13,275,11,18,3,30,7,131279,0
13,23,11,21,17,21,3,131280,0
13,21,11,23,2,14,5,131281,0
13,271,11,27,16,28,2,131282,3380
13,143,12,2,9,35,7,131283,690
13,169,12,5,17,2,3,131284,0
13,25,12,9,19,15,7,131285,0
13,51,12,9,21,33,7,131286,0
13,67,12,9,19,7,7,131287,0
13,57,12,13,6,1,4,131288,0
13,67,12,13,14,32,4,131289,0
13,67,12,14,18,12,5,131290,0
13,213,12,15,20,58,6,131291,0
13,67,12,17,0,57,1,131292,0
13,177,12,17,13,4,1,131293,0
13,221,12,17,1,38,1,131294,0
13,29,12,18,10,37,2,131295,4655
13,211,12,18,11,5,2,131296,0
13,225,12,18,18,31,2,131297,0
13,227,12,18,16,28,2,131298,0
13,133,12,19,23,20,3,131299,0
13,97,12,20,0,48,4,131300,0
13,117,12,20,13,24,4,131301,0
13,75,12,21,3,2,5,131302,0
13,121,12,21,21,15,5,131303,280
13,317,12,21,18,24,5,131304,0
13,81,12,22,9,35,6,131305,0
13,135,12,22,18,5,6,131306,0
13,115,12,23,12,52,7,131307,0
13,237,12,24,2,41,1,131308,0
13,31,12,25,20,30,2,131309,0
13,51,12,25,14,59,2,131310,2290
13,77,12,25,20,15,2,131311,0
13,121,12,25,14,46,2,131312,280
13,139,12,25,0,48,2,131313,2285
13,139,12,25,19,53,2,131314,0
13,35,12,27,11,7,4,131315,0
13,93,12,27,18,57,4,131316,0
13,121,12,27,17,8,4,131317,0
13,277,12,28,12,54,5,131318,0
13,15,12,29,5,29,6,131319,0
13,49,12,29,21,41,6,131320,0
13,199,12,29,10,24,6,131321,0
13,207,12,29,2,55,6,131322,0
13,51,12,30,4,41,7,131323,0
13,91,12,30,9,56,7,131324,0
13,135,12,30,23,55,7,131325,0
13,179,12,30,20,55,7,131326,0
13,237,12,30,5,39,7,131327,1930
13,39,3,21,16,2,3,131328,4850
13,95,7,19,12,18,4,131329,90
13,189,8,1,21,28,3,131331,5470
13,247,9,15,19,8,6,131332,0
13,111,9,19,21,30,3,131333,0
13,121,9,23,21,0,7,131334,280
13,87,10,4,17,36,4,131335,0
13,313,10,14,15,25,7,131336,0
13,63,10,27,11,30,6,131337,4690
13,157,10,27,16,48,6,131338,0
13,95,10,31,18,45,3,131339,0
13,151,11,1,20,15,4,131340,0
13,115,11,4,14,2,7,131341,4760
13,135,11,5,12,6,1,131342,0
13,115,11,9,3,37,5,131343,4760
13,21,11,20,0,23,2,131344,0
13,95,11,20,19,49,2,131345,90
13,121,11,20,0,30,2,131346,0
13,51,11,25,17,59,7,131347,4450
13,97,11,30,12,4,5,131348,1770
13,69,12,1,22,34,6,131349,1760
13,21,12,2,19,4,7,131350,3390
13,89,12,2,1,2,7,131351,0
13,139,12,3,11,32,1,131352,4100
13,153,12,4,13,51,2,131353,5790
13,221,12,5,18,20,3,131354,0
13,163,12,10,0,33,1,131355,0
13,89,12,15,19,5,6,131356,0
13,285,12,15,13,40,6,131357,3050
13,161,12,17,19,45,1,131358,2630
13,233,12,18,8,6,2,131359,1010
13,95,12,20,15,40,4,131360,0
13,59,12,21,14,4,5,131361,270
13,319,12,25,21,11,2,131362,0
13,67,12,27,18,54,4,131363,0
13,247,12,27,13,37,4,131364,0
13,157,10,1,14,29,1,131365,2920
13,215,11,24,18,43,6,131366,1280
13,85,11,27,21,0,2,131367,0
13,81,11,30,18,39,5,131368,1340
13,121,11,30,8,0,5,131369,120
13,121,12,9,1,15,7,131370,120
13,127,12,20,23,17,4,131371,0
13,139,12,23,17,15,7,131372,4100
13,205,12,26,12,4,3,131373,4290
13,151,9,30,8,14,7,131374,0
13,5,10,26,10,59,5,131375,110
13,115,10,28,14,38,7,131376,0
13,89,11,13,2,40,2,131377,0
13,89,11,16,19,15,5,131378,0
13,89,11,21,7,52,3,131379,0
13,89,12,17,3,32,1,131380,0
13,51,12,29,17,44,6,131381,4910
13,223,12,29,13,5,6,131382,1500
13,89,12,30,10,12,7,131383,0
13,89,12,30,22,19,7,131384,0
13,121,9,11,21,0,2,131385,280
13,89,4,1,23,46,7,131386,1060
15,3,1,2,3,58,1,150001,8200
15,3,1,7,18,59,6,150002,8900
15,3,1,8,15,45,7,150003,2400
15,3,1,20,6,35,5,150004,2400
15,3,1,29,6,0,7,150005,9200
15,3,1,31,22,10,2,150006,3627
15,3,1,25,17,9,3,150007,2400
15,1,1,7,23,25,6,150008,3002
15,1,1,10,20,5,2,150009,1900
15,1,1,21,18,15,6,150010,0
15,7,1,30,0,48,1,150011,9275
15,3,2,5,18,30,7,150012,2760
15,1,2,22,6,33,3,150013,9260
15,9,2,2,20,30,4,150014,9300
15,9,2,16,14,53,4,150015,5600
15,9,2,29,14,21,3,150016,4800
15,3,3,4,0,28,7,150017,9100
15,3,3,17,6,18,6,150018,2400
15,3,3,19,4,5,1,150019,2400
15,3,3,24,13,14,6,150020,2400
15,3,3,6,18,14,2,150021,6625
15,3,3,26,15,26,1,150022,2400
15,9,3,22,12,41,4,150023,5600
15,9,3,20,16,55,2,150024,3900
15,3,4,9,0,50,1,150025,9200
15,3,4,11,8,6,3,150026,2400
15,1,4,7,20,40,6,150027,3625
15,1,4,20,3,25,5,150028,0
15,3,2,6,5,58,1,150029,500
15,9,4,7,15,36,6,150030,9300
15,9,4,29,2,50,7,150031,2900
15,3,5,2,4,45,3,150032,2760
15,3,5,13,3,45,7,150033,2400
15,3,5,14,13,34,1,150034,9200
15,3,5,20,0,45,7,150035,2400
15,3,5,21,4,18,1,150036,100
15,9,5,5,19,47,6,150037,4800
15,9,5,19,19,10,6,150038,2900
15,3,6,14,2,46,4,150039,2400
15,9,4,6,0,15,5,150040,4800
15,3,6,21,4,38,4,150041,6625
15,3,6,4,14,20,1,150042,6625
15,3,6,25,1,18,1,150043,100
15,3,6,24,0,12,7,150044,3000
15,1,6,15,18,30,5,150045,4300
15,1,6,25,2,25,1,150046,0
15,1,6,29,20,49,5,150047,1900
15,1,7,14,15,0,6,150048,0
15,1,7,20,10,35,5,150049,6700
15,1,7,26,19,15,4,150050,4600
15,1,2,25,21,5,6,150051,1900
15,1,4,7,10,19,6,150052,9260
15,7,6,2,12,10,6,150053,9275
15,3,6,8,1,39,5,150054,2400
15,1,6,12,20,0,2,150055,0
15,3,7,15,3,45,7,150056,2400
15,3,7,16,2,48,1,150057,1600
15,3,7,12,15,0,4,150058,2400
15,3,7,11,15,58,3,150059,2400
15,1,3,10,8,10,6,150060,0
15,1,6,5,15,15,2,150061,3002
15,3,8,25,12,40,6,150062,2400
15,1,8,7,19,5,2,150063,0
15,1,8,17,12,45,5,150064,2200
15,1,6,13,14,25,3,150065,1900
15,1,6,18,2,7,1,150066,1900
15,1,7,18,13,20,3,150067,7908
15,3,8,7,16,52,2,150068,2400
15,3,8,13,4,18,1,150069,9200
15,3,8,18,2,21,6,150070,2400
15,3,8,22,16,25,3,150071,2400
15,3,8,26,14,7,7,150072,2400
15,3,8,27,4,19,1,150073,6275
15,3,9,18,17,22,2,150074,9400
15,1,9,12,5,40,3,150075,4150
15,9,9,9,19,40,7,150076,0
15,9,9,22,18,29,6,150077,9300
15,3,10,5,9,28,5,150078,8900
15,3,10,7,23,50,7,150079,2400
15,3,10,8,18,37,1,150080,8200
15,3,10,10,8,12,3,150081,9600
15,3,10,22,7,14,1,150082,6900
15,1,10,31,20,20,3,150083,1900
15,9,10,2,22,23,2,150084,5600
15,9,10,13,22,56,6,150085,4800
15,3,11,15,23,40,4,150086,6625
15,3,11,18,17,25,7,150087,9600
15,3,11,24,10,51,6,150088,2400
15,1,6,10,23,50,7,150089,1900
15,7,6,26,18,40,2,150090,3800
15,3,7,29,12,17,7,150091,9200
15,7,8,1,14,10,3,150092,6100
15,1,9,7,15,18,5,150093,1900
15,1,9,16,23,36,7,150094,2100
15,1,11,2,9,30,5,150095,0
15,1,11,25,19,40,7,150096,0
15,1,11,30,22,45,5,150097,6700
15,9,11,13,5,29,2,150098,9300
15,9,11,21,14,50,3,150099,5600
15,9,11,26,13,24,1,150100,7260
15,9,11,29,19,35,4,150101,2900
15,1,12,2,7,18,7,150102,6700
15,1,12,6,21,44,4,150104,3002
15,3,10,28,6,50,7,150105,100
15,3,11,23,9,10,5,150106,2400
15,3,12,26,6,10,3,150107,2400
15,3,12,29,8,58,6,150108,2400
15,9,12,12,23,41,3,150109,0
15,9,12,16,16,51,7,150110,0
15,1,12,8,17,30,6,150111,4600
15,1,12,25,5,30,2,150112,1900
15,3,2,16,1,40,4,150114,6900
15,3,12,5,5,0,3,150115,2400
15,3,12,14,3,20,5,150116,501
15,3,11,27,20,33,2,150117,1000
15,3,11,18,7,30,7,150118,8200
16,45,1,1,1,8,7,160001,0
16,67,1,3,20,9,2,160002,0
16,53,1,5,9,31,4,160003,0
16,27,1,5,12,49,4,160004,0
16,53,1,2,17,0,1,160005,0
16,17,1,8,20,24,7,160006,0
16,1,1,14,18,48,6,160007,160
16,49,1,14,16,15,6,160008,0
16,19,1,16,21,36,1,160009,0
16,69,1,17,9,30,2,160010,0
16,67,1,18,20,45,3,160011,0
16,1,1,17,18,52,2,160012,0
16,17,1,20,16,28,5,160013,0
16,21,1,21,9,0,6,160014,0
16,33,1,24,8,10,2,160015,0
16,47,1,7,19,15,6,160016,0
16,39,2,8,18,1,3,160017,0
16,69,1,23,5,33,1,160018,960
16,67,1,30,9,50,1,160019,0
16,55,1,31,8,51,2,160020,1460
16,1,1,29,17,30,7,160021,1070
16,23,1,20,18,50,5,160022,0
16,77,1,22,20,30,7,160023,0
16,1,1,29,9,48,7,160024,160
16,69,2,1,10,35,3,160025,0
16,47,2,1,12,0,3,160026,0
16,53,2,3,9,20,5,160027,0
16,75,2,10,7,6,5,160028,0
16,83,2,12,7,30,7,160029,0
16,27,2,14,12,54,2,160030,0
16,65,2,14,13,31,2,160031,0
16,31,2,12,23,30,7,160032,0
16,55,2,17,15,26,5,160033,0
16,19,2,18,24,0,6,160034,0
16,55,2,21,11,42,2,160035,680
16,83,2,17,7,52,5,160036,0
16,1,2,23,6,36,4,160037,0
16,39,2,10,17,51,5,160038,0
16,39,2,19,16,32,7,160039,0
16,83,2,29,6,2,3,160040,0
16,39,2,12,15,45,7,160041,0
16,1,2,10,2,6,5,160042,160
16,17,3,1,6,30,4,160043,0
16,65,3,2,22,54,5,160044,0
16,7,3,3,17,40,6,160045,1120
16,17,3,4,22,47,7,160046,0
16,83,3,9,8,20,5,160047,0
16,41,3,10,15,43,6,160048,0
16,1,3,11,19,27,7,160049,0
16,65,3,12,22,5,1,160050,0
16,53,3,18,1,59,7,160051,0
16,35,3,20,99,99,2,160052,0
16,73,3,23,17,0,5,160053,0
16,75,3,26,0,25,1,160054,0
16,19,3,27,2,0,2,160055,790
16,53,3,30,3,40,5,160056,0
16,27,3,24,10,25,6,160057,1200
16,49,3,31,21,59,6,160058,0
16,31,3,28,2,13,3,160059,0
16,81,3,2,17,24,5,160060,0
16,39,3,8,6,20,4,160061,0
16,1,4,1,1,0,7,160062,0
16,1,4,3,6,46,2,160063,160
16,45,4,2,11,22,1,160064,0
16,1,4,13,17,42,5,160065,0
16,55,4,14,5,53,6,160066,0
16,1,4,15,22,24,7,160067,0
16,53,4,16,3,30,1,160068,0
16,27,4,12,13,15,4,160069,0
16,39,4,18,19,15,3,160070,0
16,39,4,1,14,5,7,160071,0
16,19,4,23,19,14,1,160072,0
16,61,4,28,13,2,6,160073,0
16,27,4,29,2,36,7,160074,0
16,69,4,29,14,55,7,160075,0
16,47,5,1,11,10,2,160076,0
16,87,5,2,21,45,3,160077,0
16,45,5,3,22,14,4,160078,0
16,69,5,6,17,30,7,160079,0
16,43,9,5,3,42,3,160080,0
16,5,5,7,21,37,1,160081,0
16,55,5,2,11,20,3,160082,0
16,1,5,10,1,11,4,160083,160
16,75,5,9,12,34,3,160084,560
16,19,5,22,19,36,2,160085,0
16,83,5,9,17,40,3,160086,1830
16,31,5,23,7,29,3,160087,200
16,29,5,26,16,0,6,160088,0
16,35,5,28,21,0,1,160089,0
16,77,5,11,18,5,5,160090,0
16,43,5,14,1,15,1,160091,0
16,69,5,29,16,0,2,160092,0
16,85,5,28,20,21,1,160093,0
16,27,5,3,11,28,4,160094,0
16,69,6,1,15,25,5,160095,0
16,55,6,1,22,0,5,160096,0
16,19,6,3,7,30,7,160097,0
16,11,6,6,8,15,3,160098,0
16,45,6,30,18,54,6,160099,0
16,55,6,10,15,44,7,160100,0
16,55,6,11,14,34,1,160101,0
16,27,6,7,1,44,4,160102,1200
16,31,6,13,1,55,3,160103,0
16,27,6,16,18,22,6,160104,0
16,65,6,19,14,36,2,160105,0
16,19,6,28,1,25,4,160106,790
16,5,6,30,20,48,6,160107,0
16,39,6,18,18,49,1,160108,0
16,57,6,25,18,10,1,160109,0
16,49,6,19,14,40,2,160110,0
16,57,7,1,9,16,7,160111,0
16,47,7,4,13,54,3,160112,0
16,77,7,4,21,49,3,160113,0
16,55,7,11,18,0,3,160114,0
16,77,7,15,21,13,7,160115,0
16,25,7,17,1,45,2,160116,0
16,19,7,13,21,30,5,160117,0
16,63,7,19,10,10,4,160118,0
16,31,7,7,12,45,6,160119,0
16,19,7,18,15,0,3,160120,0
16,35,7,23,18,0,1,160121,0
16,27,7,8,11,23,7,160122,1200
16,47,7,25,14,56,3,160123,0
16,17,7,26,12,15,4,160124,9997
16,83,7,2,13,30,1,160125,1830
16,81,7,26,10,20,4,160126,0
16,77,7,30,1,12,1,160127,0
16,19,7,30,0,30,1,160128,790
16,39,7,10,16,12,2,160129,0
16,47,7,26,10,47,4,160130,0
16,27,7,2,1,20,1,160131,0
16,19,7,27,10,43,5,160132,0
16,31,7,31,2,30,2,160133,0
16,55,7,14,21,42,6,160134,1460
16,79,7,6,11,2,5,160135,0
16,55,5,20,2,47,7,160136,0
16,39,6,2,7,44,6,160137,0
16,57,4,20,99,99,5,160138,0
16,17,6,18,1,0,1,160139,0
16,57,7,26,17,0,4,160140,0
16,17,8,1,18,15,3,160141,0
16,9,8,4,19,51,6,160142,0
